13500 	N SH 45 EB 	DWI 2ND 	1
N MOPAC EXPY SVRD SB / W PARMER LN 	-97.70459818,30.4205893 	CRASH/LEAVING THE SCENE 	1
N MOPAC NB TO 45TH EB RAMP / W 45TH ST 	-97.75482743,30.32123454 	CRASH/LEAVING THE SCENE 	1
N MOPAC NB TO 45TH RAMP / HIGHLAND TER 	-97.75517347,30.32133501 	CRASH/LEAVING THE SCENE 	1
N MOPAC NB TO 45TH RAMP / W 45TH ST 	-97.75517347,30.32133501 	CRASH/LEAVING THE SCENE 	1
N MOPAC NB TO NORTHLAND RAMP / NORTHLAND DR 	-97.75372882,30.33552796 	CRASH/LEAVING THE SCENE 	1
0 	N MOPAC NB/ NORTHLAND DR 	CRASH/LEAVING THE SCENE 	1
2700 	N MOPAC SB RAMP 	CRASH/LEAVING THE SCENE 	1
N MOPAC SB TO 5TH EB RAMP / W 5TH ST 	-97.76550561,30.27534236 	CRASH/LEAVING THE SCENE 	1
0 	N MOPAC TO RESEARCH SB RAMP 	CRASH/LEAVING THE SCENE 	1
0-1100 	N PLEASANT VALLEY RD 	DWI 	4
0-1100 	N PLEASANT VALLEY RD 	DRIVING WHILE INTOX / FELONY 	1
0-1100 	N PLEASANT VALLEY RD 	CRASH/LEAVING THE SCENE 	4
0-1100 	N PLEASANT VALLEY RD 	DWI 2ND 	1
N PLEASANT VALLEY RD / CANTERBURY ST 	-97.71339261,30.2515063 	CRASH/LEAVING THE SCENE 	1
N PLEASANT VALLEY RD / E 3RD ST 	-97.71194384,30.25481008 	CRASH/LEAVING THE SCENE 	1
N PLEASANT VALLEY RD / E 7TH ST 	-97.70949934,30.26012598 	CRASH/NO INJURY 	1
N PLEASANT VALLEY RD / E CESAR CHAVEZ ST 	-97.71278534,30.25298732 	CRASH/NO INJURY 	1
N PLEASANT VALLEY RD / E CESAR CHAVEZ ST 	-97.71278534,30.25298732 	DWI  .15 BAC OR ABOVE 	1
N PLEASANT VALLEY RD / E CESAR CHAVEZ ST 	-97.71278534,30.25298732 	CRASH/LEAVING THE SCENE 	4
N PLEASANT VALLEY RD / LYONS RD 	-97.70818262,30.26404027 	DWI  .15 BAC OR ABOVE 	1
N PLEASANT VALLEY RD / NEW YORK DR 	-97.71379646,30.27293704 	CRASH/LEAVING THE SCENE 	1
N PLEASANT VALLEY RD / WEBBERVILLE RD 	-97.70904586,30.26538637 	CRASH/LEAVING THE SCENE 	1
N PLEASANT VALLEY RD / WILLOW ST 	-97.71311872,30.25225979 	CRASH/LEAVING THE SCENE 	1
11000-11600 	N SH 130 NB 	CRASH/LEAVING THE SCENE 	3
10000-10500 	N SH 130 SB 	DWI 	1
10000-10500 	N SH 130 SB 	CRASH/LEAVING THE SCENE 	1
10000 	N SH 130 SVRD NB 	DWI  .15 BAC OR ABOVE 	1
N SH 130 SVRD NB / E US 290 HWY SVRD EB 	-97.59031555,30.34034067 	CRASH/LEAVING THE SCENE 	1
13300-14100 	N SH 45 W EB 	CRASH/LEAVING THE SCENE 	2
13300-14100 	N SH 45 W EB 	CRASH/SERIOUS BODILY INJURY 	1
4100-13700 	N SH 45 W WB 	CRASH/EMS 	1
4100-13700 	N SH 45 W WB 	DWI 	2
4100-13700 	N SH 45 W WB 	CRASH/LEAVING THE SCENE 	1
600 	N SH W WB 	DWI 	1
12700-13900 	N US 183 HWY NB 	DWI  .15 BAC OR ABOVE 	2
12700-13900 	N US 183 HWY NB 	CRASH/LEAVING THE SCENE 	17
12700-13900 	N US 183 HWY NB 	DRIVING WHILE INTOX / FELONY 	2
12700-13900 	N US 183 HWY NB 	DWI 2ND 	4
12700-13900 	N US 183 HWY NB 	DWI 	7
12700-13900 	N US 183 HWY NB 	RECKLESS DRIVING 	1
12700-13800 	N US 183 HWY SB 	DWI  .15 BAC OR ABOVE 	1
12700-13800 	N US 183 HWY SB 	DWI 	3
12700-13800 	N US 183 HWY SB 	CRASH/FAIL STOP AND RENDER AID 	1
12700-13800 	N US 183 HWY SB 	CRASH/LEAVING THE SCENE 	14
12700-13800 	N US 183 HWY SB 	DWI 2ND 	1
12700-14000 	N US 183 HWY SVRD NB 	CRASH/NO INJURY 	1
12700-14000 	N US 183 HWY SVRD NB 	DWI  .15 BAC OR ABOVE 	4
12700-14000 	N US 183 HWY SVRD NB 	CRASH/LEAVING THE SCENE 	29
12700-14000 	N US 183 HWY SVRD NB 	DRIVING WHILE INTOX / FELONY 	1
12700-14000 	N US 183 HWY SVRD NB 	CRASH/CITY VEHICLE 	1
12700-14000 	N US 183 HWY SVRD NB 	DWI 	17
12700-14000 	N US 183 HWY SVRD NB 	DWI 2ND 	4
N US 183 HWY SVRD NB / ANDERSON MILL RD 	-97.79003189,30.44889001 	CRASH/LEAVING THE SCENE 	3
N US 183 HWY SVRD NB / LAKE CREEK PKWY 	-97.79355876,30.46141332 	CRASH/LEAVING THE SCENE 	2
N US 183 HWY SVRD NB / LAKELINE MALL DR 	-97.79826487,30.47320071 	CRASH/LEAVING THE SCENE 	1
N US 183 HWY SVRD NB / MC NEIL DR 	-97.76906068,30.43448733 	CRASH/LEAVING THE SCENE 	1
N US 183 HWY SVRD NB / POND SPRINGS RD 	-97.77039238,30.43513551 	DRIVING WHILE INTOX / FELONY 	1
12700-14000 	N US 183 HWY SVRD SB 	DWI  .15 BAC OR ABOVE 	1
12700-14000 	N US 183 HWY SVRD SB 	DWI 	5
12700-14000 	N US 183 HWY SVRD SB 	DWI - DRUG RECOGNITION EXPERT 	1
12700-14000 	N US 183 HWY SVRD SB 	CRASH/LEAVING THE SCENE 	38
N US 183 HWY SVRD SB / ANDERSON MILL RD 	-97.79094937,30.4486469 	CRASH/LEAVING THE SCENE 	2
N US 183 HWY SVRD SB / LAKE CREEK PKWY 	-97.79458828,30.4611394 	DWI  .15 BAC OR ABOVE 	1
N US 183 HWY SVRD SB / LAKELINE MALL DR 	-97.79918848,30.47285315 	CRASH/LEAVING THE SCENE 	1
N US 183 HWY SVRD SB / N FM 620 RD NB 	-97.7973726,30.46801523 	CRASH/CITY VEHICLE 	1
N US 183 HWY SVRD SB / OCEANAIRE BLVD 	-97.77957144,30.43921294 	CRASH/NO INJURY 	1
N US 183 HWY SVRD SB / POND SPRINGS RD 	-97.77085536,30.43443516 	CRASH/LEAVING THE SCENE 	1
N US 183 HWY SVRD SB / SPICEWOOD SPRINGS RD 	-97.77015376,30.43408286 	DWI 	1
N US 183 HWY SVRD SB / SPICEWOOD SPRINGS RD 	-97.77015376,30.43408286 	CRASH/LEAVING THE SCENE 	1
13100 	N US HWY 183 SVRD NB 	DWI 	1
0 	N. LAMAR BLVD. AT MASTERSON PASS 	CRASH/LEAVING THE SCENE 	1
NASH HERNANDEZ SR RD / COMAL ST 	-97.73212098,30.25106558 	CRASH/LEAVING THE SCENE 	1
NASH HERNANDEZ SR RD / N IH 35 SVRD SB AT EAST TRN 	-97.73574375,30.2524125 	CRASH/NO INJURY 	1
11700 	NATRONA DR 	DWI 	1
11700 	NATRONA DR 	CRASH/LEAVING THE SCENE 	1
900 	NAVASOTA ST 	CRASH/FAIL STOP AND RENDER AID 	1
NAVASOTA ST / E 7TH ST 	-97.72799705,30.26465649 	CRASH/LEAVING THE SCENE 	1
NAVASOTA ST / HACKBERRY ST 	-97.7272022,30.26980547 	CRASH/SERIOUS BODILY INJURY 	1
0 	NB 	CRASH/LEAVING THE SCENE 	1
100 	NB SVRD / N FM 620 	CRASH/LEAVING THE SCENE 	1
0 	NB SVRD N IH 35 TO SB SVRD N IH 35 / ANDERSON LANE 	CRASH/FAIL STOP AND RENDER AID 	1
1200 	NEANS DR 	CRASH/LEAVING THE SCENE 	1
400-700 	NECHES ST 	CRASH/CITY VEHICLE 	1
400-700 	NECHES ST 	CRASH/NO INJURY 	1
400-700 	NECHES ST 	DWI  .15 BAC OR ABOVE 	2
400-700 	NECHES ST 	CRASH/LEAVING THE SCENE 	5
400-700 	NECHES ST 	DWI 2ND 	1
NECHES ST / E 5TH ST 	-97.73859205,30.26584235 	CRASH/LEAVING THE SCENE 	3
100 	NELLIE ST 	DWI 2ND 	1
1700 	NELMS DR 	CRASH/LEAVING THE SCENE 	5
NELMS DR / BLUFF SPRINGS RD 	-97.76510445,30.19275332 	CRASH/LEAVING THE SCENE 	2
100-700 	NELRAY BLVD 	CRASH/CITY VEHICLE 	1
100-700 	NELRAY BLVD 	DWI 	2
100-700 	NELRAY BLVD 	CRASH/LEAVING THE SCENE 	1
5700-5800 	NELSON OAKS DR 	CRASH/LEAVING THE SCENE 	1
5700-5800 	NELSON OAKS DR 	RECKLESS DRIVING 	1
1900 	NEW YORK AVE 	CRASH/LEAVING THE SCENE 	2
2500 	NEW YORK DR 	CRASH/LEAVING THE SCENE 	3
1300-1500 	NEWFIELD LN 	DWI  .15 BAC OR ABOVE 	1
1300-1500 	NEWFIELD LN 	DWI 	8
1300-1500 	NEWFIELD LN 	DRIVING WHILE INTOX / FELONY 	1
1300-1500 	NEWFIELD LN 	CRASH/LEAVING THE SCENE 	1
1300-1500 	NEWFIELD LN 	DWI 2ND 	1
1200-1900 	NEWNING AVE 	CRASH/CITY VEHICLE 	1
1200-1900 	NEWNING AVE 	DWI 	1
1200-1900 	NEWNING AVE 	CRASH/LEAVING THE SCENE 	1
1300 	NICKERSON ST 	CRASH/LEAVING THE SCENE 	1
1100 	NICKOLS AVE 	CRASH/LEAVING THE SCENE 	2
9500 	NIGHT STAR DR 	CRASH/LEAVING THE SCENE 	1
5700 	NIJMEGEN DR 	CRASH/LEAVING THE SCENE 	1
1000 	NILE ST 	CRASH/LEAVING THE SCENE 	2
2100 	NOGALES TRL 	CRASH/LEAVING THE SCENE 	1
2800 	NORFOLK DR 	CRASH/LEAVING THE SCENE 	1
600 	NORTH BLUFF DR 	CRASH/LEAVING THE SCENE 	1
9400-9700 	NORTH CREEK DR 	CRASH/CITY VEHICLE 	1
9400-9700 	NORTH CREEK DR 	CRASH/FAIL STOP AND RENDER AID 	1
9400-9700 	NORTH CREEK DR 	CRASH/LEAVING THE SCENE 	3
NORTH CREEK DR / E RUNDBERG LN 	-97.69180198,30.36003816 	DWI 	1
NORTH CREEK DR / E RUNDBERG LN 	-97.69180198,30.36003816 	CRASH/LEAVING THE SCENE 	1
9100-9300 	NORTH DR 	CRASH/LEAVING THE SCENE 	3
6200-6400 	NORTH HAMPTON DR 	CRASH/NO INJURY 	1
6200-6400 	NORTH HAMPTON DR 	CRASH/LEAVING THE SCENE 	1
3500 	NORTH HILLS DR 	CRASH/LEAVING THE SCENE 	2
9500-9800 	NORTH LAKE CREEK PKWY 	DWI 	3
9500-9800 	NORTH LAKE CREEK PKWY 	CRASH/LEAVING THE SCENE 	2
11900 	NORTH MOPAC SERVICE ROAD NB 	DWI 	1
8800-9200 	NORTH PLZ 	CRASH/NO INJURY 	1
8800-9200 	NORTH PLZ 	DWI 	3
8800-9200 	NORTH PLZ 	DRIVING WHILE INTOX / FELONY 	1
8800-9200 	NORTH PLZ 	CRASH/LEAVING THE SCENE 	16
8800-9200 	NORTH PLZ 	DWI 2ND 	2
NORTH PLZ / PARK PLZ 	-97.68876968,30.34929045 	CRASH/LEAVING THE SCENE 	1
2800 	NORTH SHIELDS DR 	DWI 	1
NORTHCAPE DR / MIDDLE FISKVILLE RD 	-97.6846523,30.36041878 	DWI 	1
7200-7700 	NORTHCREST BLVD 	DWI 	1
7200-7700 	NORTHCREST BLVD 	CRASH/LEAVING THE SCENE 	1
NORTHCREST BLVD / W ANDERSON LN SVRD WB 	-97.70507691,30.34402319 	CRASH/LEAVING THE SCENE 	1
7700 	NORTHCROSS DR 	CRASH/CITY VEHICLE 	1
2500-7200 	NORTHEAST DR 	CRASH/NO INJURY 	1
2500-7200 	NORTHEAST DR 	DWI 	1
2500-7200 	NORTHEAST DR 	CRASH/FAIL STOP AND RENDER AID 	1
2500-7200 	NORTHEAST DR 	CRASH/LEAVING THE SCENE 	9
2500-7200 	NORTHEAST DR 	DWI 2ND 	1
NORTHEAST DR / LOYOLA LN 	-97.68010405,30.31868946 	CRASH/LEAVING THE SCENE 	1
NORTHEAST DR / VIOITHA DR 	-97.67263305,30.31002218 	CRASH/LEAVING THE SCENE 	1
9000-9300 	NORTHGATE BLVD 	DWI - DRUG RECOGNITION EXPERT 	1
9000-9300 	NORTHGATE BLVD 	DWI  .15 BAC OR ABOVE 	2
9000-9300 	NORTHGATE BLVD 	DWI 	3
9000-9300 	NORTHGATE BLVD 	CRASH/LEAVING THE SCENE 	16
9000-9300 	NORTHGATE BLVD 	DWI 2ND 	1
NORTHGATE BLVD / W RUNDBERG LN 	-97.71560078,30.3719814 	CRASH/LEAVING THE SCENE 	2
2700-3400 	NORTHLAND DR 	DWI  .15 BAC OR ABOVE 	1
2700-3400 	NORTHLAND DR 	CRASH/LEAVING THE SCENE 	5
2700-3400 	NORTHLAND DR 	DRIVING WHILE INTOX / FELONY 	1
2700-3400 	NORTHLAND DR 	DWI 2ND 	2
2700-3400 	NORTHLAND DR 	DWI 	7
2700-3400 	NORTHLAND DR 	RECKLESS DRIVING 	1
NORTHLAND DR / BALCONES DR 	-97.75705516,30.33741831 	CRASH/CITY VEHICLE 	1
NORTHLAND DR / BALCONES DR 	-97.75705516,30.33741831 	CRASH/LEAVING THE SCENE 	1
NORTHLAND DR / N MOPAC EXPY SVRD SB 	-97.75596236,30.33678302 	DWI 2ND 	1
NORTHLAND DR / N MOPAC EXPY SVRD SB 	-97.75596236,30.33678302 	CRASH/LEAVING THE SCENE 	2
7000 	NORTHLEDGE DR 	CRASH/LEAVING THE SCENE 	1
1600 	NORTHRIDGE DR 	CRASH/LEAVING THE SCENE 	2
1100 	NORTHWESTERN AVE 	DWI 2ND 	1
1600-1700 	NORTHWOOD RD 	DWI 2ND 	1
1600-1700 	NORTHWOOD RD 	DWI 	1
1600-1700 	NORTHWOOD RD 	CRASH/LEAVING THE SCENE 	1
NORWALK LN / ENFIELD RD 	-97.77141388,30.29020234 	CRASH/LEAVING THE SCENE 	1
1000 	NORWOOD PARK BLVD 	CRASH/NO INJURY 	1
1000 	NORWOOD PARK BLVD 	CRASH/FATALITY 	1
1000 	NORWOOD PARK BLVD 	CRASH/PRIVATE PROPERTY 	1
1000 	NORWOOD PARK BLVD 	CRASH/LEAVING THE SCENE 	32
9400 	NOTCHES DR 	CRASH/LEAVING THE SCENE 	1
4600-8900 	NUCKOLS CROSSING RD 	DWI  .15 BAC OR ABOVE 	2
4600-8900 	NUCKOLS CROSSING RD 	DWI 	3
4600-8900 	NUCKOLS CROSSING RD 	CRASH/LEAVING THE SCENE 	5
4600-8900 	NUCKOLS CROSSING RD 	CRASH/FAIL STOP AND RENDER AID 	1
NUCKOLS CROSSING RD / E STASSNEY LN 	-97.73888684,30.19320935 	CRASH/LEAVING THE SCENE 	2
NUCKOLS CROSSING RD / PALO BLANCO LN 	-97.74121403,30.1895463 	CRASH/LEAVING THE SCENE 	1
NUCKOLS CROSSING RD / SPRING MEADOW RD 	-97.73621014,30.19738233 	CRASH/NO INJURY 	1
200-2800 	NUECES ST 	DWI  .15 BAC OR ABOVE 	1
200-2800 	NUECES ST 	DWI 	3
200-2800 	NUECES ST 	CRASH/FAIL STOP AND RENDER AID 	1
200-2800 	NUECES ST 	CRASH/LEAVING THE SCENE 	13
NUECES ST / W 22ND ST 	-97.74394776,30.28517831 	CRASH/LEAVING THE SCENE 	1
NUECES ST / W 4TH ST 	-97.74913865,30.26777996 	CRASH/LEAVING THE SCENE 	1
NUECES ST / W 7TH ST 	-97.7480689,30.27057472 	DWI 2ND 	1
O NEAL LN / N MOPAC EXPY SVRD SB 	-97.70547895,30.41808249 	DWI 	1
3200 	OAK ALY 	CRASH/LEAVING THE SCENE 	1
4700 	OAK CLIFF DR 	CRASH/LEAVING THE SCENE 	1
3900-3901 	OAK CREEK DR 	CRASH/LEAVING THE SCENE 	2
2400 	OAK CREST AVE 	CRASH/LEAVING THE SCENE 	1
1100 	OAK GROVE AVE 	DWI - DRUG RECOGNITION EXPERT 	1
OAK GROVE AVE / E 12TH ST 	-97.70364907,30.27635417 	DWI 	2
OAK GROVE AVE / E 12TH ST 	-97.70364907,30.27635417 	CRASH/FAIL STOP AND RENDER AID 	1
OAK GROVE AVE / E 12TH ST 	-97.70364907,30.27635417 	CRASH/LEAVING THE SCENE 	1
2600-3000 	OAK HAVEN DR 	CRASH/LEAVING THE SCENE 	2
9900 	OAK HOLLOW DR 	DWI - DRUG RECOGNITION EXPERT 	1
OAK KNOLL DR / JOLLYVILLE RD 	-97.76007296,30.42755536 	CRASH/LEAVING THE SCENE 	1
OAK KNOLL DR / RESEARCH BLVD SVRD SB 	-97.75946625,30.42888261 	CRASH/LEAVING THE SCENE 	2
7000 	OAK MEADOW CIR 	CRASH/LEAVING THE SCENE 	1
7200 	OAK MEADOW DR 	CRASH/LEAVING THE SCENE 	1
OAK MEADOW DR / W US 290 HWY EB 	-97.87646278,30.23244925 	CRASH/LEAVING THE SCENE 	1
OAK MEADOW DR / W US 290 HWY WB 	-97.87646278,30.23244925 	CRASH/LEAVING THE SCENE 	1
9900 	OAK RUN DR 	CRASH/LEAVING THE SCENE 	1
3100-3800 	OAK SPRINGS DR 	DWI 	1
3100-3800 	OAK SPRINGS DR 	CRASH/LEAVING THE SCENE 	3
OAK SPRINGS DR / AIRPORT BLVD 	-97.69791071,30.27355468 	DWI 	1
OAK SPRINGS DR / AIRPORT BLVD 	-97.69791071,30.27355468 	CRASH/LEAVING THE SCENE 	4
OAK SPRINGS DR / SPRINGDALE RD 	-97.69042918,30.27356011 	DWI  .15 BAC OR ABOVE 	1
OAK SPRINGS DR / SPRINGDALE RD 	-97.69042918,30.27356011 	DWI 	1
OAK SPRINGS DR / SPRINGDALE RD 	-97.69042918,30.27356011 	CRASH/LEAVING THE SCENE 	1
OAK SPRINGS DR / TILLERY ST 	-97.69915175,30.27336292 	CRASH/AUTO VS BICYCLE 	1
0 	OAK SPRINGS RD / AIRPORT BLVD 	DWI 	1
11500 	OAK TRL 	CRASH/FAIL STOP AND RENDER AID 	1
6200 	OAKCLAIRE DR 	CRASH/LEAVING THE SCENE 	4
500-600 	OAKLAND AVE 	DWI  .15 BAC OR ABOVE 	1
500-600 	OAKLAND AVE 	DWI 	2
3400 	OAKMONT BLVD 	DWI 	2
3400 	OAKMONT BLVD 	CRASH/LEAVING THE SCENE 	1
400 	OF W 6TH STREET 	DWI 2ND 	1
1600-2100 	OHLEN RD 	DWI 	1
1600-2100 	OHLEN RD 	CRASH/LEAVING THE SCENE 	6
OHLEN RD / PAYTON GIN RD 	-97.7145972,30.36431764 	DWI 	1
OHLEN RD / RESEARCH BLVD SVRD NB 	-97.71726789,30.363261 	DWI 2ND 	1
OHLEN RD / RESEARCH BLVD SVRD SB 	-97.71780099,30.36313435 	CRASH/LEAVING THE SCENE 	2
1300 	OLANDER ST 	CRASH/LEAVING THE SCENE 	1
8100-9300 	OLD BEE CAVES RD 	DWI 	1
8100-9300 	OLD BEE CAVES RD 	CRASH/PRIVATE PROPERTY 	1
8100-9300 	OLD BEE CAVES RD 	CRASH/LEAVING THE SCENE 	3
OLD BEE CAVES RD / CEDAR ELM TRL 	-97.88668933,30.24997432 	CRASH/LEAVING THE SCENE 	1
OLD BEE CAVES RD / WIER HILLS RD 	-97.88298893,30.24711759 	CRASH/LEAVING THE SCENE 	1
10600-10800 	OLD MANCHACA RD 	CRASH/LEAVING THE SCENE 	2
4900-5000 	OLD MANOR RD 	DWI 	2
4900-5000 	OLD MANOR RD 	CRASH/LEAVING THE SCENE 	2
4900-5000 	OLD MANOR RD 	CRASH/PRIVATE PROPERTY 	1
10100-10900 	OLD SAN ANTONIO RD 	DWI 	2
OLD SAN ANTONIO RD / S IH 35 SVRD SB 	-97.79178998,30.15355243 	DWI - DRUG RECOGNITION EXPERT 	1
5200 	OLD SPICEWOOD SPRINGS RD 	CRASH/NO INJURY 	1
OLD SPICEWOOD SPRINGS RD / SPICEWOOD SPRINGS RD 	-97.7658742,30.38324804 	DWI 	1
6300 	OLEANDER TRL 	CRASH/LEAVING THE SCENE 	1
OLSON DR / ANDERSON MILL RD 	-97.80401929,30.44716413 	CRASH/LEAVING THE SCENE 	1
1700-2500 	ONION CREEK PKWY 	DWI 2ND 	1
1700-2500 	ONION CREEK PKWY 	CRASH/LEAVING THE SCENE 	7
500 	ONION ST 	CRASH/NO INJURY 	1
9600-9900 	ORIOLE DR 	DWI  .15 BAC OR ABOVE 	1
9600-9900 	ORIOLE DR 	DWI 	1
9600-9900 	ORIOLE DR 	CRASH/LEAVING THE SCENE 	3
6100 	ORLEANS DR 	CRASH/LEAVING THE SCENE 	1
12500 	ORO VALLEY TRL 	RECKLESS DRIVING 	1
OVERHILL DR / E MARTIN LUTHER KING JR BLVD 	-97.68461549,30.28553621 	CRASH/LEAVING THE SCENE 	1
1500-2100 	OXFORD AVE 	CRASH/LEAVING THE SCENE 	3
PACKSADDLE TO BEN WHIT EB RAMP / W BEN WHITE BLVD EB 	-97.787155,30.22930791 	CRASH/LEAVING THE SCENE 	1
4700 	PAGE ST 	CRASH/LEAVING THE SCENE 	1
8700 	PALACE PKWY 	DWI 	1
PALACE PKWY / TETBURY LN 	-97.8042106,30.18406805 	CRASH/LEAVING THE SCENE 	1
PALACE PKWY / W SLAUGHTER LN 	-97.80588502,30.17403234 	DWI 	1
4700 	PALISADE DR 	CRASH/LEAVING THE SCENE 	1
6100 	PALM CIR 	DWI 	1
3400 	PALM WAY 	CRASH/LEAVING THE SCENE 	1
PALM WAY / ALTERRA PKWY 	-97.71914703,30.40275606 	DWI 2ND 	1
1800 	PALMA PLZ 	DRIVING WHILE INTOX / FELONY 	1
PALMA PLZ / HARTFORD RD 	-97.76279556,30.28370127 	DWI  .15 BAC OR ABOVE 	1
7800 	PALMA VERDE DR 	CRASH/LEAVING THE SCENE 	1
PALMA VERDE DR / E BEN WHITE BLVD EB 	-97.68810499,30.2193795 	DWI 	1
2200 	PALMERA CV 	DWI 	1
5200-5600 	PALO BLANCO LN 	DWI  .15 BAC OR ABOVE 	1
5200-5600 	PALO BLANCO LN 	DRIVING WHILE INTOX / FELONY 	1
5200-5600 	PALO BLANCO LN 	DWI - DRUG RECOGNITION EXPERT 	1
5200-5600 	PALO BLANCO LN 	CRASH/LEAVING THE SCENE 	4
PALO BLANCO LN / S PLEASANT VALLEY RD 	-97.74477744,30.19090005 	CRASH/FAIL STOP AND RENDER AID 	1
PALO BLANCO LN / S PLEASANT VALLEY RD 	-97.74477744,30.19090005 	CRASH/LEAVING THE SCENE 	1
2200 	PALO PINTO DR 	CRASH/LEAVING THE SCENE 	1
4000 	PALOMAR LN 	CRASH/LEAVING THE SCENE 	1
8400 	PANADERO DR 	DWI 	1
8400 	PANADERO DR 	CRASH/LEAVING THE SCENE 	1
1700 	PANNIER LN 	CRASH/LEAVING THE SCENE 	1
5100 	PAR CV 	CRASH/LEAVING THE SCENE 	1
5000 	PARELL PATH 	CRASH/LEAVING THE SCENE 	1
5100 	PARK AT WOODLANDS DR 	CRASH/LEAVING THE SCENE 	1
2200-2600 	PARK BEND DR 	DWI 2ND 	1
2200-2600 	PARK BEND DR 	CRASH/LEAVING THE SCENE 	3
500 	PARK BLVD 	CRASH/LEAVING THE SCENE 	1
900-1000 	PARK PLZ 	DWI 	1
900-1000 	PARK PLZ 	CRASH/LEAVING THE SCENE 	3
PARK PLZ / NORTH PLZ 	-97.68876968,30.34929045 	CRASH/NO INJURY 	1
PARK PLZ / NORTH PLZ 	-97.68876968,30.34929045 	CRASH/LEAVING THE SCENE 	1
5600 	PARKCREST DR 	CRASH/LEAVING THE SCENE 	1
0 	PARKER AND OLTORF 	DWI 2ND 	1
1200-3400 	PARKER LN 	CRASH/AUTO VS PEDESTRIAN 	1
1200-3400 	PARKER LN 	DWI 	1
1200-3400 	PARKER LN 	CRASH/INTOXICATION ASSAULT 	1
1200-3400 	PARKER LN 	CRASH/FAIL STOP AND RENDER AID 	1
1200-3400 	PARKER LN 	CRASH/LEAVING THE SCENE 	9
PARKER LN / E OLTORF ST 	-97.73689245,30.23231434 	CRASH/LEAVING THE SCENE 	1
PARKER LN / WICKSHIRE LN 	-97.74223162,30.22467753 	CRASH/LEAVING THE SCENE 	1
PARKER LN / WOODLAND AVE 	-97.73295231,30.23819438 	DWI 	1
PARKER LN / WOODLAND AVE 	-97.73295231,30.23819438 	CRASH/LEAVING THE SCENE 	1
PARKER LN / WOODWARD ST 	-97.74391251,30.21962892 	CRASH/LEAVING THE SCENE 	1
8900-10600 	PARKFIELD DR 	CRASH/CITY VEHICLE 	2
8900-10600 	PARKFIELD DR 	DWI  .15 BAC OR ABOVE 	1
8900-10600 	PARKFIELD DR 	DWI 	1
8900-10600 	PARKFIELD DR 	CRASH/LEAVING THE SCENE 	13
PARKFIELD DR / KRAMER LN 	-97.69790619,30.38271134 	RECKLESS DRIVING 	1
PARKFIELD DR / PAYTON GIN RD 	-97.7097526,30.36203759 	DWI 	1
PARKFIELD DR / RUTLAND DR 	-97.70550591,30.36925014 	CRASH/LEAVING THE SCENE 	2
PARKSTONE HEIGHTS DR / S CAPITAL OF TEXAS HWY SB 	-97.81771848,30.27162824 	CRASH/FATALITY 	1
1200 	PARKWAY 	CRASH/LEAVING THE SCENE 	1
PARKWAY / KINGSBURY ST 	-97.75148824,30.28086665 	CRASH/LEAVING THE SCENE 	1
6200 	PARKWOOD DR 	DWI 	1
6200 	PARKWOOD DR 	CRASH/LEAVING THE SCENE 	1
4500 	PARKWOOD RD 	DWI 	1
PARKWOOD RD / AIRPORT BLVD 	-97.71270989,30.3004734 	DWI 	2
9800 	PARLIAMENT HOUSE RD 	CRASH/LEAVING THE SCENE 	1
1700 	PASADENA DR 	CRASH/LEAVING THE SCENE 	1
600 	PATTERSON AVE 	DWI 	1
600 	PATTERSON AVE 	DWI 2ND 	1
PATTON AVE / BASTROP HWY SVRD 	-97.68263978,30.23123057 	CRASH/LEAVING THE SCENE 	1
1700-1800 	PATTON LN 	CRASH/LEAVING THE SCENE 	2
11900 	PAVILION BLVD 	DWI  .15 BAC OR ABOVE 	1
11900 	PAVILION BLVD 	CRASH/LEAVING THE SCENE 	1
11900 	PAVILLION BLVD 	CRASH/LEAVING THE SCENE 	1
4000 	PAYLOAD PASS 	DWI 	1
1300 	PAYNE AVE 	CRASH/LEAVING THE SCENE 	1
800-1900 	PAYTON GIN RD 	DWI 	2
800-1900 	PAYTON GIN RD 	CRASH/FAIL STOP AND RENDER AID 	1
800-1900 	PAYTON GIN RD 	CRASH/LEAVING THE SCENE 	3
PAYTON GIN RD / PARKFIELD DR 	-97.7097526,30.36203759 	DWI 	1
PAYTON GIN RD / RESEARCH BLVD SVRD SB 	-97.71846385,30.36547467 	CRASH/LEAVING THE SCENE 	1
8300 	PEACEFUL HILL LN 	CRASH/SERIOUS BODILY INJURY 	1
12800 	PEARCE LN 	CRASH/FATALITY 	1
12800 	PEARCE LN 	CRASH/FAIL STOP AND RENDER AID 	1
12800 	PEARCE LN 	CRASH/LEAVING THE SCENE 	3
PEARCE LN / ROSS RD 	-97.62311073,30.16942939 	DWI 	1
1800-2500 	PEARL ST 	CRASH/NO INJURY 	1
1800-2500 	PEARL ST 	CRASH/LEAVING THE SCENE 	8
PEARL ST / W 22ND HALF ST 	-97.74643775,30.28627647 	CRASH/LEAVING THE SCENE 	1
PEARL ST / W MARTIN LUTHER KING JR BLVD 	-97.74718804,30.28323049 	CRASH/LEAVING THE SCENE 	1
PEASE RD / NILES RD 	-97.75798439,30.28609923 	DWI 	1
PEBBLE BEACH DR / PINEHURST DR 	-97.79300717,30.13939066 	DWI 	1
5300 	PECAN BROOK DR 	CRASH/LEAVING THE SCENE 	1
